date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Verdasco F.,Jaziri M.,49.0,103.0,1.36,3.0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Andujar P.,Lorenzi P.,64.0,68.0,2.1,1.66
2016-05-01,2016,Brisbane International,Hard,Stepanek R.,Lajovic D.,197.0,76.0,2.0,1.72
2016-05-01,2016,Brisbane International,Hard,Pouille L.,Nishioka Y.,78.0,117.0,2.25,1.57
2016-05-01,2016,Brisbane International,Hard,Kukushkin M.,Istomin D.,65.0,61.0,2.0,1.72
2016-05-01,2016,Brisbane International,Hard,Tomic B.,Mahut N.,18.0,71.0,1.18,4.5
2016-05-01,2016,Brisbane International,Hard,Thiem D.,Duckworth J.,20.0,120.0,1.33,3.25
2016-05-01,2016,Brisbane International,Hard,Dodig I.,Anderson O.,87.0,813.0,1.06,10.0
2016-05-02,2016,Open Sud de France,Hard,Zverev A.,Berrer M.,85.0,121.0,1.44,2.62
2016-05-02,2016,Open Sud de France,Hard,Mathieu P.H.,Millman J.,93.0,78.0,1.72,2.0
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Muller G.,Garcia-Lopez G.,42.0,27.0,1.83,1.83
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Troicki V.,Kohlschreiber P.,25.0,34.0,2.1,1.66
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Bautista R.,Mannarino A.,18.0,49.0,1.25,3.75
2016-05-02,2016,Open Sud de France,Hard,Gasquet R.,Baghdatis M.,10.0,53.0,1.4,2.75
2016-05-02,2016,Open Sud de France,Hard,Brown D.,Bemelmans R.,133.0,107.0,1.57,2.25
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Klizan M.,Seppi A.,44.0,31.0,3.25,1.33
2016-05-08,2016,BB&T Atlanta Open,Hard,Kyrgios N.,Verdasco F.,18.0,48.0,1.3,3.4
2016-05-08,2016,BB&T Atlanta Open,Hard,Opelka R.,Young D.,837.0,53.0,3.25,1.33
2016-05-08,2016,BB&T Atlanta Open,Hard,Nishioka Y.,Zeballos H.,97.0,78.0,1.61,2.2
2016-05-09,2016,US Open,Hard,Del Potro J.M.,Thiem D.,142.0,10.0,1.4,3.0
2016-05-09,2016,US Open,Hard,Nishikori K.,Karlovic I.,7.0,23.0,1.25,4.0
2016-05-09,2016,US Open,Hard,Wawrinka S.,Marchenko I.,3.0,63.0,1.08,8.0
2016-05-09,2016,US Open,Hard,Djokovic N.,Edmund K.,1.0,84.0,1.06,10.0
2016-05-10,2016,China Open,Hard,Carreno Busta P.,Tomic B.,38.0,22.0,2.0,1.72
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Muller G.,Berdych T.,36.0,9.0,3.25,1.33
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Cilic M.,Verdasco F.,11.0,46.0,1.22,4.0
2016-05-10,2016,China Open,Hard,Gasquet R.,Querrey S.,17.0,29.0,1.36,3.0
2016-05-10,2016,China Open,Hard,Mannarino A.,Ramos-Vinolas A.,64.0,27.0,1.8,1.9
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Sousa J.,Nishikori K.,34.0,5.0,9.0,1.07
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Monaco J.,Duckworth J.,89.0,175.0,1.53,2.37
2016-05-10,2016,China Open,Hard,Jaziri M.,Pella G.,50.0,57.0,1.66,2.1
2016-05-10,2016,China Open,Hard,Dimitrov G.,Johnson S.,20.0,23.0,1.5,2.5
2016-05-10,2016,China Open,Hard,Edmund K.,Bautista Agut R.,54.0,18.0,2.75,1.4
2016-05-10,2016,China Open,Hard,Ferrer D.,Fognini F.,13.0,43.0,1.4,2.75
2016-05-10,2016,China Open,Hard,Zverev A.,Sock J.,24.0,25.0,1.61,2.2
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Goffin D.,Vesely J.,14.0,52.0,1.36,3.0
2016-05-10,2016,China Open,Hard,Murray A.,Kuznetsov An.,2.0,45.0,1.07,9.0
2016-05-11,2016,BNP Paribas Masters,Hard,Murray A.,Raonic M.,2.0,5.0,1.2,4.5
2016-05-11,2016,BNP Paribas Masters,Hard,Isner J.,Cilic M.,27.0,10.0,3.4,1.33
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Berdych T.,Dzumhur D.,6.0,82.0,1.04,11.0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Nadal R.,Haase R.,5.0,66.0,1.04,11.0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Edmund K.,Munoz-De La Nava D.,102.0,75.0,1.28,3.5
2016-06-01,2016,Chennai Open,Hard,Wawrinka S.,Rublev A.,4.0,185.0,1.08,8.0
2016-06-01,2016,Chennai Open,Hard,Garcia-Lopez G.,Pavic A.,27.0,449.0,1.36,3.0
2016-06-01,2016,Brisbane International,Hard,Tomic B.,Stepanek R.,18.0,197.0,1.3,3.4
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Chardy J.,Mathieu P.H.,31.0,95.0,1.36,3.0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Mayer L.,Andujar P.,35.0,64.0,1.28,3.5
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Marchenko I.,Gabashvili T.,94.0,50.0,1.83,1.83
2016-06-01,2016,Chennai Open,Hard,Coric B.,Krajicek A.,44.0,104.0,1.28,3.5
2016-06-01,2016,Chennai Open,Hard,Bautista R.,Millman J.,25.0,92.0,1.28,3.5
2016-06-01,2016,Brisbane International,Hard,Nishikori K.,Kukushkin M.,8.0,65.0,1.14,5.5
2016-06-01,2016,Brisbane International,Hard,Thiem D.,Kudla D.,20.0,69.0,1.4,2.75
2016-06-01,2016,Brisbane International,Hard,Cilic M.,Chung H.,13.0,51.0,1.33,3.25
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Djokovic N.,Verdasco F.,1.0,49.0,1.02,15.0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Kuznetsov An.,Berankis R.,79.0,85.0,2.1,1.66
2016-06-02,2016,Open Sud de France,Hard,Gasquet R.,Brown D.,10.0,133.0,1.28,3.75
2016-06-02,2016,Garanti Koza Sofia Open,Hard,Bautista R.,Muller G.,18.0,42.0,1.5,2.62
2016-06-02,2016,Open Sud de France,Hard,Mathieu P.H.,Zverev A.,93.0,85.0,2.0,1.8
2016-06-02,2016,Garanti Koza Sofia Open,Hard,Troicki V.,Klizan M.,25.0,44.0,1.33,3.4
2016-06-08,2016,BB&T Atlanta Open,Hard,Isner J.,Fritz T.,17.0,60.0,1.11,7.0
2016-06-08,2016,BB&T Atlanta Open,Hard,Kyrgios N.,Nishioka Y.,18.0,97.0,1.08,8.0
2016-06-09,2016,US Open,Hard,Monfils G.,Pouille L.,12.0,25.0,1.2,4.5
2016-06-09,2016,US Open,Hard,Murray A.,Dimitrov G.,2.0,24.0,1.12,6.0
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Monfils G.,Simon G.,8.0,30.0,1.3,3.4
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Muller G.,Baghdatis M.,36.0,35.0,1.8,1.9
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Kyrgios N.,Stepanek R.,15.0,106.0,1.18,4.5
2016-06-10,2016,China Open,Hard,Dimitrov G.,Pouille L.,20.0,16.0,2.0,1.72
2016-06-10,2016,China Open,Hard,Nadal R.,Mannarino A.,4.0,64.0,1.06,10.0
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Karlovic I.,Tipsarevic J.,21.0,173.0,1.61,2.2
2016-06-11,2016,BNP Paribas Masters,Hard,Murray A.,Isner J.,2.0,27.0,1.14,5.5
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Nadal R.,Kuznetsov An.,5.0,79.0,1.02,17.0
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Djokovic N.,Mayer L.,1.0,35.0,1.01,21.0
2016-07-01,2016,Chennai Open,Hard,Fabbiano T.,Muller G.,157.0,38.0,4.5,1.18
2016-07-01,2016,Chennai Open,Hard,Ramanathan R.,Kudryavtsev A.,248.0,164.0,1.8,1.9
2016-07-01,2016,Brisbane International,Hard,Federer R.,Kamke T.,3.0,277.0,1.07,9.0
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Berdych T.,Edmund K.,6.0,102.0,1.1,7.0
2016-07-01,2016,Chennai Open,Hard,Paire B.,Rosol L.,19.0,55.0,1.5,2.5
2016-07-01,2016,Brisbane International,Hard,Dimitrov G.,Troicki V.,28.0,22.0,1.33,3.25
2016-07-01,2016,Chennai Open,Hard,Bedene A.,Vanni L.,45.0,106.0,1.36,3.0
2016-07-01,2016,Brisbane International,Hard,Pouille L.,Goffin D.,78.0,16.0,5.0,1.16
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Marchenko I.,Chardy J.,94.0,31.0,2.75,1.4
2016-07-01,2016,Brisbane International,Hard,Raonic M.,Dodig I.,14.0,87.0,1.25,3.75
