date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2017-10-10,2017,Generali Ladies Linz,Hard,Lepchenko V.,Bertens K.,60.0,30.0,1.72,2.0
2017-10-10,2017,Generali Ladies Linz,Hard,Rybarikova M.,Hogenkamp R.,28.0,107.0,1.33,3.25
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Gavrilova D.,Kato M.,22.0,126.0,1.12,5.5
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Osaka N.,Guarachi A.,64.0,415.0,1.06,9.0
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Radwanska A.,Zhang L.,18.0,348.0,1.03,15.0
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Williams V.,Ozaki R.,5.0,95.0,1.11,6.5
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Cako J.,Hon P.,192.0,240.0,2.5,1.5
2017-10-10,2017,Generali Ladies Linz,Hard,Fett J.,Allertova D.,100.0,104.0,1.72,2.0
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Kumkhum L.,Vesnina E.,130.0,19.0,3.0,1.36
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Svitolina E.,Diyas Z.,4.0,62.0,1.14,5.5
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Brady J.,Eguchi M.,70.0,486.0,1.16,5.0
2017-10-10,2017,Generali Ladies Linz,Hard,Maria T.,Jabeur O.,52.0,84.0,1.57,2.25
2017-10-10,2017,Generali Ladies Linz,Hard,Buzarnescu M.,Kontaveit A.,105.0,35.0,2.62,1.44
2017-10-10,2017,Generali Ladies Linz,Hard,Tomova V.,Broady N.,151.0,132.0,1.72,2.0
2017-10-10,2017,Generali Ladies Linz,Hard,Tomljanovic A.,Puig M.,177.0,67.0,3.0,1.36
2017-10-10,2017,Generali Ladies Linz,Hard,Kuzmova V.,Friedsam A.L.,142.0,412.0,1.44,2.62
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Pavlyuchenkova A.,Babos T.,21.0,45.0,1.5,2.5
2017-10-10,2017,Prudential Hong Kong Tennis Open,Hard,Wozniacki C.,Bouchard E.,6.0,78.0,1.14,5.5
2017-11-01,2017,Apai International,Hard,Konta J.,Kasatkina D.,10.0,26.0,1.57,2.25
2017-11-01,2017,Apai International,Hard,Strycova B.,Wozniacki C.,19.0,20.0,2.5,1.5
2017-11-01,2017,Hobart International,Hard,Bertens K.,Voskoboeva G.,22.0,310.0,1.18,4.5
2017-11-01,2017,Hobart International,Hard,Rogers S.,Arruabarrena L.,57.0,64.0,1.66,2.1
2017-11-01,2017,Hobart International,Hard,Tsurenko L.,Larsson J.,61.0,51.0,1.72,2.0
2017-11-01,2017,Apai International,Hard,Radwanska A.,Duan Y.Y.,3.0,103.0,1.12,6.0
2017-11-01,2017,Hobart International,Hard,Ozaki R.,Safarova L.,100.0,62.0,4.0,1.22
2017-11-01,2017,Apai International,Hard,Bouchard E.,Pavlyuchenkova A.,49.0,27.0,2.1,1.66
2017-11-03,2017,BNP Paribas Open,Hard,Cibulkova D.,Ostapenko J.,5.0,64.0,1.33,3.25
2017-11-03,2017,BNP Paribas Open,Hard,Kuznetsova S.,Larsson J.,8.0,57.0,1.28,3.5
2017-11-03,2017,BNP Paribas Open,Hard,Kerber A.,Petkovic A.,2.0,79.0,1.28,3.5
2017-11-03,2017,BNP Paribas Open,Hard,Williams V.,Jankovic J.,13.0,51.0,1.44,2.62
2017-11-03,2017,BNP Paribas Open,Hard,Radwanska A.,Sorribes Tormo S.,6.0,105.0,1.08,7.5
2017-11-03,2017,BNP Paribas Open,Hard,Pliskova Kr.,Kasatkina D.,54.0,35.0,2.62,1.44
2017-11-03,2017,BNP Paribas Open,Hard,Pavlyuchenkova A.,Kontaveit A.,21.0,125.0,1.5,2.5
2017-11-03,2017,BNP Paribas Open,Hard,Parmentier P.,Putintseva Y.,62.0,31.0,2.2,1.61
2017-11-03,2017,BNP Paribas Open,Hard,Begu I.,Chirico L.,32.0,65.0,1.57,2.25
2017-11-03,2017,BNP Paribas Open,Hard,Siniakova K.,Suarez Navarro C.,42.0,24.0,1.66,2.1
2017-11-03,2017,BNP Paribas Open,Hard,Mladenovic K.,Beck A.,26.0,412.0,1.33,3.25
2017-11-03,2017,BNP Paribas Open,Hard,Keys M.,Duque-Marino M.,9.0,112.0,1.16,5.0
2017-11-03,2017,BNP Paribas Open,Hard,Osaka N.,Zhang S.,52.0,34.0,1.66,2.1
2017-11-03,2017,BNP Paribas Open,Hard,Peng S.,Konjuh A.,49.0,33.0,1.83,1.83
2017-11-03,2017,BNP Paribas Open,Hard,Wozniacki C.,Linette M.,14.0,80.0,1.1,7.0
2017-11-03,2017,BNP Paribas Open,Hard,Goerges J.,Stosur S.,50.0,18.0,1.66,2.1
2017-11-03,2017,BNP Paribas Open,Hard,Pliskova Ka.,Puig M.,3.0,43.0,1.3,3.4
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Rodina E.,Babos T.,78.0,30.0,4.0,1.22
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Sasnovich A.,Parmentier P.,108.0,64.0,1.83,1.83
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Goerges J.,Broady N.,46.0,124.0,1.33,3.25
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Vondrousova M.,Gjorcheska L.,233.0,191.0,,
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Vekic D.,Cirstea S.,82.0,61.0,2.0,1.72
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Kontaveit A.,Watson H.,99.0,110.0,1.66,2.1
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Dodin O.,Hsieh S.W.,59.0,94.0,1.53,2.37
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Witthoeft C.,Bencic B.,69.0,131.0,2.1,1.66
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Strycova B.,Bouzkova M.,18.0,231.0,1.16,5.0
2017-11-04,2017,Ladies Open Biel Bienne,Hard,Giorgi C.,Lottner A.,98.0,181.0,1.36,3.0
2017-11-08,2017,Rogers Cup,Hard,Muguruza G.,Barty A.,4.0,58.0,1.36,3.0
2017-11-08,2017,Rogers Cup,Hard,Stephens S.,Safarova L.,934.0,41.0,2.1,1.72
2017-11-08,2017,Rogers Cup,Hard,Svitolina E.,Williams V.,5.0,9.0,1.8,1.9
2017-11-08,2017,Rogers Cup,Hard,Wozniacki C.,Pliskova Ka.,6.0,1.0,2.1,1.72
2017-11-09,2017,Coupe Banque Nationale,Hard,Broady N.,Aiava D.,135.0,147.0,1.44,2.62
2017-11-09,2017,Japan Women's Tennis Open,Hard,Pliskova Kr.,Chang K.C.,44.0,118.0,1.18,4.5
2017-11-09,2017,Japan Women's Tennis Open,Hard,Mertens E.,Rodina E.,41.0,91.0,1.33,3.25
2017-11-09,2017,Japan Women's Tennis Open,Hard,Wang Q.,Hsieh S.W.,57.0,99.0,1.44,2.62
2017-11-09,2017,Japan Women's Tennis Open,Hard,Cepelova J.,Sasnovich A.,94.0,86.0,1.72,2.0
2017-11-09,2017,Japan Women's Tennis Open,Hard,Han X.,Eguchi M.,136.0,494.0,1.66,2.1
2017-11-09,2017,Coupe Banque Nationale,Hard,Babos T.,Loeb J.,63.0,149.0,1.28,3.5
2017-11-09,2017,Coupe Banque Nationale,Hard,Min G.,Pegula J.,200.0,445.0,1.53,2.37
2017-11-09,2017,Coupe Banque Nationale,Hard,Dolehide C.,Robillard-Millette C.,161.0,637.0,1.18,4.5
2017-11-09,2017,Japan Women's Tennis Open,Hard,Riske A.,Brengle M.,50.0,85.0,1.53,2.37
2017-11-09,2017,Coupe Banque Nationale,Hard,Erakovic M.,Kudryavtseva A.,174.0,292.0,2.1,1.66
2017-11-10,2017,Tianjin Open,Hard,Wang Yaf.,Riske A.,169.0,56.0,3.4,1.3
2017-11-10,2017,Tianjin Open,Hard,Mchale C.,Hibino N.,65.0,92.0,1.3,3.4
2017-11-10,2017,Generali Ladies Linz,Hard,Strycova B.,Brengle M.,26.0,83.0,1.28,3.5
2017-11-10,2017,Prudential Hong Kong Tennis Open,Hard,Osaka N.,Williams V.,64.0,5.0,3.0,1.36
2017-11-10,2017,Prudential Hong Kong Tennis Open,Hard,Stosur S.,Radwanska A.,43.0,18.0,3.75,1.25
2017-11-10,2017,Tianjin Open,Hard,Sakkari M.,Liu F.,49.0,148.0,1.2,4.33
2017-11-10,2017,Tianjin Open,Hard,Sharapova M.,Begu I.,86.0,57.0,1.14,5.5
2017-11-10,2017,Generali Ladies Linz,Hard,Maria T.,Kuzmova V.,52.0,142.0,1.61,2.2
2017-11-10,2017,Generali Ladies Linz,Hard,Bencic B.,Arruabarrena L.,228.0,80.0,1.36,3.0
2017-11-10,2017,Generali Ladies Linz,Hard,Buzarnescu M.,Tomljanovic A.,105.0,177.0,1.61,2.2
2017-11-10,2017,Generali Ladies Linz,Hard,Witthoeft C.,Haas B.,73.0,171.0,1.2,4.33
2017-11-10,2017,Generali Ladies Linz,Hard,Golubic V.,Siniakova K.,117.0,51.0,2.37,1.53
2017-11-10,2017,Generali Ladies Linz,Hard,Cirstea S.,Van Uytvanck A.,37.0,85.0,1.9,1.8
2017-11-10,2017,Tianjin Open,Hard,Sabalenka A.,Han X.,102.0,129.0,1.2,4.33
2017-11-10,2017,Prudential Hong Kong Tennis Open,Hard,Pavlyuchenkova A.,Cako J.,21.0,192.0,1.07,9.0
2017-11-10,2017,Tianjin Open,Hard,Peng S.,Guo H.,25.0,333.0,1.04,10.0
2017-11-10,2017,Tianjin Open,Hard,Duan Y.Y.,Tsurenko L.,93.0,47.0,3.4,1.3
2017-11-10,2017,Tianjin Open,Hard,Voegele S.,Ahn K.,196.0,121.0,1.66,2.1
2017-11-10,2017,Prudential Hong Kong Tennis Open,Hard,Gavrilova D.,Rogers S.,22.0,55.0,1.44,2.62
2017-11-10,2017,Tianjin Open,Hard,Errani S.,Kozlova K.,280.0,81.0,2.5,1.5
2017-11-10,2017,Tianjin Open,Hard,Haddad Maia B.,Vekic D.,58.0,46.0,2.37,1.53
2017-11-10,2017,Tianjin Open,Hard,Putintseva Y.,Davis L.,54.0,42.0,1.83,1.83
2017-11-10,2017,Tianjin Open,Hard,Zhu L.,Kvitova P.,113.0,17.0,7.5,1.08
2017-11-10,2017,Tianjin Open,Hard,Hsieh S.W.,Lu J.J,96.0,275.0,1.53,2.37
2017-11-10,2017,Tianjin Open,Hard,Sorribes Tormo S.,Rodionova Ar.,94.0,122.0,1.72,2.0
2017-11-10,2017,Tianjin Open,Hard,Wang X.,Kovinic D.,1001.0,103.0,6.5,1.11
2017-11-10,2017,Tianjin Open,Hard,Linette M.,Bondarenko K.,71.0,88.0,1.83,1.83
2017-12-01,2017,Apai International,Hard,Konta J.,Bouchard E.,10.0,49.0,1.57,2.37
2017-12-01,2017,Hobart International,Hard,Fett J.,Cepede Royg V.,340.0,129.0,1.61,2.2
2017-12-01,2017,Hobart International,Hard,Mertens E.,Bertens K.,127.0,22.0,2.75,1.4
2017-12-01,2017,Hobart International,Hard,Niculescu M.,Ozaki R.,40.0,100.0,1.25,3.75
2017-12-01,2017,Apai International,Hard,Radwanska A.,Strycova B.,3.0,19.0,1.3,3.5
2017-12-01,2017,Hobart International,Hard,Tsurenko L.,Rogers S.,61.0,57.0,1.53,2.37
2017-12-03,2017,BNP Paribas Open,Hard,Halep S.,Vekic D.,4.0,86.0,1.2,4.33
2017-12-03,2017,BNP Paribas Open,Hard,Babos T.,Lepchenko V.,28.0,88.0,1.53,2.37
2017-12-03,2017,BNP Paribas Open,Hard,Vesnina E.,Rogers S.,15.0,59.0,1.66,2.1
2017-12-03,2017,BNP Paribas Open,Hard,Safarova L.,Vandeweghe C.,40.0,22.0,1.72,2.0
2017-12-03,2017,BNP Paribas Open,Hard,Bacsinszky T.,Bertens K.,16.0,20.0,1.57,2.37
2017-12-03,2017,BNP Paribas Open,Hard,Garcia C.,Konta J.,25.0,11.0,4.0,1.25
2017-12-03,2017,BNP Paribas Open,Hard,Kuznetsova S.,Vinci R.,8.0,29.0,1.3,3.5
2017-12-03,2017,BNP Paribas Open,Hard,Muguruza G.,Day K.,7.0,175.0,1.16,5.0
2017-12-03,2017,BNP Paribas Open,Hard,Svitolina E.,Gavrilova D.,10.0,27.0,1.36,3.25
2017-12-03,2017,BNP Paribas Open,Hard,Davis L.,Sevastova A.,38.0,23.0,1.72,2.0
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Goerges J.,Dodin O.,46.0,59.0,1.44,2.62
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Pliskova Kr.,Vekic D.,58.0,82.0,1.53,2.37
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Mertens E.,Barthel M.,68.0,80.0,2.1,1.66
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Kontaveit A.,Rodina E.,99.0,78.0,1.28,3.5
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Golubic V.,Siegemund L.,54.0,37.0,1.72,2.0
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Suarez Navarro C.,Boserup J.,23.0,86.0,1.2,4.33
2017-12-08,2017,Rogers Cup,Hard,Svitolina E.,Muguruza G.,5.0,4.0,1.72,2.1
2017-12-08,2017,Rogers Cup,Hard,Halep S.,Garcia C.,2.0,21.0,1.3,3.5
2017-12-08,2017,Rogers Cup,Hard,Wozniacki C.,Stephens S.,6.0,934.0,1.33,3.4
2017-12-08,2017,Rogers Cup,Hard,Svitolina E.,Halep S.,5.0,2.0,2.5,1.5
2017-12-09,2017,Coupe Banque Nationale,Hard,Kenin S.,Martincova T.,112.0,115.0,1.66,2.1
2017-12-09,2017,Coupe Banque Nationale,Hard,Golubic V.,Krejcikova B.,106.0,125.0,1.5,2.5
2017-12-09,2017,Coupe Banque Nationale,Hard,Lepchenko V.,Wozniak A.,74.0,291.0,1.25,3.75
2017-12-09,2017,Coupe Banque Nationale,Hard,Dodin O.,Dabrowski G.,48.0,301.0,1.3,3.4
2017-12-09,2017,Coupe Banque Nationale,Hard,Maria T.,Stollar F.,58.0,235.0,1.2,4.33
2017-12-09,2017,Coupe Banque Nationale,Hard,Hradecka L.,Hlavackova A.,166.0,464.0,1.72,2.0
2017-12-09,2017,Japan Women's Tennis Open,Hard,Kato M.,Hibino N.,171.0,71.0,2.75,1.4
2017-12-09,2017,Coupe Banque Nationale,Hard,Vickery S.,Townsend T.,134.0,128.0,1.9,1.8
2017-12-09,2017,Coupe Banque Nationale,Hard,Andreescu B.,Brady J.,165.0,65.0,2.0,1.72
2017-12-09,2017,Japan Women's Tennis Open,Hard,Krunic A.,Date K.,67.0,1191.0,1.06,10.0
2017-12-09,2017,Japan Women's Tennis Open,Hard,Linette M.,Ozaki R.,76.0,90.0,1.5,2.5
2017-12-09,2017,Coupe Banque Nationale,Hard,Van Uytvanck A.,Zhao C.,98.0,241.0,1.25,3.75
2017-12-10,2017,Tianjin Open,Hard,Voegele S.,Putintseva Y.,196.0,54.0,2.2,1.61
2017-12-10,2017,Generali Ladies Linz,Hard,Rybarikova M.,Witthoeft C.,28.0,73.0,1.53,2.37
2017-12-10,2017,Tianjin Open,Hard,Peng S.,Wang X.,25.0,1001.0,1.08,8.0
2017-12-10,2017,Generali Ladies Linz,Hard,Cirstea S.,Vikhlyantseva N.,37.0,69.0,1.57,2.25
2017-12-10,2017,Tianjin Open,Hard,Errani S.,Haddad Maia B.,280.0,58.0,2.2,1.61
2017-12-10,2017,Tianjin Open,Hard,Sharapova M.,Linette M.,86.0,71.0,1.18,4.5
2017-12-10,2017,Generali Ladies Linz,Hard,Larsson J.,Lepchenko V.,89.0,60.0,2.5,1.5
2017-12-10,2017,Generali Ladies Linz,Hard,Strycova B.,Fett J.,26.0,100.0,1.33,3.25
2017-12-10,2017,Prudential Hong Kong Tennis Open,Hard,Cabrera L.,Wozniacki C.,155.0,6.0,15.0,1.03
2017-12-10,2017,Prudential Hong Kong Tennis Open,Hard,Brady J.,Zhang S.,70.0,31.0,4.0,1.22
2017-12-10,2017,Prudential Hong Kong Tennis Open,Hard,Wang Q.,Kumkhum L.,48.0,130.0,1.4,2.75
2017-12-10,2017,Generali Ladies Linz,Hard,Golubic V.,Tomova V.,117.0,151.0,1.53,2.37
2017-12-10,2017,Prudential Hong Kong Tennis Open,Hard,Gibbs N.,Svitolina E.,114.0,4.0,6.5,1.11
2017-12-10,2017,Tianjin Open,Hard,Zhu L.,Hsieh S.W.,113.0,96.0,2.25,1.57
2017-12-10,2017,Tianjin Open,Hard,Mchale C.,Sakkari M.,65.0,49.0,1.83,1.83
2017-12-10,2017,Tianjin Open,Hard,Sabalenka A.,Duan Y.Y.,102.0,93.0,1.53,2.37
2017-12-10,2017,Tianjin Open,Hard,Sorribes Tormo S.,Wang Yaf.,94.0,169.0,2.1,1.66
2018-01-01,2018,Brisbane International,Hard,Svitolina E.,Suarez Navarro C.,6.0,40.0,1.28,3.5
2018-01-01,2018,Shenzhen Open,Hard,Alexandrova E.,Voegele S.,96.0,144.0,2.1,1.66
2018-01-01,2018,Shenzhen Open,Hard,Kovinic D.,Sakkari M.,123.0,51.0,2.25,1.57
2018-01-01,2018,Shenzhen Open,Hard,Diyas Z.,Parmentier P.,66.0,81.0,1.61,2.2
2018-01-01,2018,Shenzhen Open,Hard,Wang Yaf.,Paolini J.,172.0,168.0,1.53,2.37
2018-01-01,2018,Brisbane International,Hard,Tsurenko L.,Barty A.,42.0,17.0,3.75,1.25
2018-01-01,2018,Shenzhen Open,Hard,Halep S.,Gibbs N.,1.0,110.0,1.05,8.5
2018-01-01,2018,Brisbane International,Hard,Kontaveit A.,Watson H.,34.0,75.0,1.53,2.37
2018-01-01,2018,Brisbane International,Hard,Konta J.,Keys M.,9.0,19.0,2.0,1.72
2018-01-01,2018,Brisbane International,Hard,Bellis C.,Bondarenko K.,60.0,93.0,1.66,2.1
2018-01-01,2018,Brisbane International,Hard,Sasnovich A.,Mladenovic K.,88.0,11.0,1.66,2.1
2018-01-01,2018,Brisbane International,Hard,Cirstea S.,Brady J.,37.0,65.0,2.0,1.72
2018-01-01,2018,Shenzhen Open,Hard,Zhang S.,Blinkova A.,35.0,140.0,1.36,3.0
2018-01-01,2018,Shenzhen Open,Hard,Sharapova M.,Buzarnescu M.,59.0,56.0,1.28,3.5
2018-01-01,2018,Brisbane International,Hard,Kanepi K.,Kasatkina D.,99.0,24.0,2.0,1.72
2018-01-01,2018,ASB Classic,Hard,Vickery S.,Davis L.,122.0,48.0,2.1,1.66
2018-01-01,2018,ASB Classic,Hard,Lepchenko V.,Barthel M.,63.0,52.0,1.5,2.5
2018-01-01,2018,ASB Classic,Hard,Kenin S.,Fett J.,108.0,102.0,2.75,1.4
2018-01-01,2018,ASB Classic,Hard,Goerges J.,Puig M.,14.0,57.0,1.44,2.62
2018-01-01,2018,ASB Classic,Hard,Flipkens K.,Vekic D.,76.0,54.0,1.66,2.1
2018-01-01,2018,Shenzhen Open,Hard,Babos T.,Wang Xiyu,55.0,587.0,1.14,5.0
2018-01-02,2018,Ladies Trophy,Hard,Goerges J.,Vinci R.,12.0,147.0,1.33,3.25
2018-01-02,2018,Ladies Trophy,Hard,Siniakova K.,Makarova E.,52.0,35.0,2.0,1.72
2018-01-02,2018,Ladies Trophy,Hard,Wozniacki C.,Potapova A.,1.0,235.0,1.22,4.0
2018-01-02,2018,Ladies Trophy,Hard,Kvitova P.,Begu I.,29.0,37.0,1.22,4.0
2018-01-02,2018,Taiwan Open,Hard,Babos T.,Jakupovic D.,45.0,169.0,1.22,4.0
2018-01-02,2018,Taiwan Open,Hard,Wang Yaf.,Parmentier P.,152.0,91.0,2.37,1.53
2018-01-02,2018,Taiwan Open,Hard,Bouchard E.,Bogdan A.,121.0,89.0,2.62,1.44
2018-01-02,2018,Ladies Trophy,Hard,Mladenovic K.,Cibulkova D.,10.0,26.0,3.5,1.28
2018-01-02,2018,Taiwan Open,Hard,Linette M.,Larsson J.,60.0,83.0,1.57,2.25
2018-01-08,2018,Citi Open,Hard,Petkovic A.,Stephens S.,91.0,3.0,3.5,1.28
2018-01-08,2018,Citi Open,Hard,Brady J.,Vikhlyantseva N.,70.0,102.0,1.72,2.0
2018-01-08,2018,Citi Open,Hard,Zheng S.,Swan K.,85.0,179.0,1.72,2.0
2018-01-08,2018,Citi Open,Hard,Bonaventure Y.,Kalinina A.,130.0,143.0,2.37,1.53
2018-01-08,2018,Mubadala Silicon Valley Classic,Hard,Konta J.,Williams S.,48.0,26.0,2.75,1.4
2018-01-08,2018,Mubadala Silicon Valley Classic,Hard,Anisimova A.,Wang Q.,198.0,53.0,1.66,2.1
2018-01-08,2018,Mubadala Silicon Valley Classic,Hard,Konta J.,Kenin S.,48.0,68.0,1.3,3.4
2018-01-08,2018,Mubadala Silicon Valley Classic,Hard,Collins D.,Lapko V.,42.0,69.0,1.8,1.9
2018-01-08,2018,Mubadala Silicon Valley Classic,Hard,Mertens E.,Kratzer A.,15.0,251.0,1.16,5.0
2018-01-09,2018,US Open,Hard,Cibulkova D.,Kerber A.,35.0,4.0,3.75,1.28
2018-01-09,2018,US Open,Hard,Suarez Navarro C.,Garcia C.,24.0,6.0,2.75,1.44
2018-01-09,2018,US Open,Hard,Osaka N.,Sasnovich A.,19.0,33.0,1.53,2.5
2018-01-09,2018,US Open,Hard,Pliskova Ka.,Kenin S.,8.0,65.0,1.25,4.0
2018-01-09,2018,US Open,Hard,Barty A.,Muchova K.,17.0,202.0,1.22,4.33
2018-01-09,2018,US Open,Hard,Williams S.,Williams V.,26.0,16.0,1.3,3.5
2018-01-09,2018,US Open,Hard,Keys M.,Krunic A.,14.0,49.0,1.14,5.5
2018-01-09,2018,US Open,Hard,Tsurenko L.,Siniakova K.,36.0,54.0,1.5,2.62
2018-01-09,2018,US Open,Hard,Vondrousova M.,Bertens K.,103.0,13.0,4.33,1.22
2018-01-10,2018,China Open,Hard,Pliskova Ka.,Stosur S.,7.0,67.0,1.16,5.0
2018-01-10,2018,China Open,Hard,Siniakova K.,Van Uytvanck A.,40.0,52.0,1.4,2.75
2018-01-10,2018,China Open,Hard,Sasnovich A.,Buzarnescu M.,32.0,24.0,1.57,2.25
2018-01-10,2018,China Open,Hard,Muguruza G.,Makarova E.,15.0,56.0,1.36,3.0
2018-01-10,2018,China Open,Hard,Martic P.,Strycova B.,36.0,26.0,1.83,1.83
2018-01-10,2018,China Open,Hard,Zhang S.,Mertens E.,45.0,14.0,2.75,1.4
2018-01-10,2018,China Open,Hard,Wozniacki C.,Bencic B.,2.0,41.0,1.28,3.5
2018-01-10,2018,China Open,Hard,Osaka N.,Diyas Z.,6.0,91.0,1.2,4.33
2018-01-10,2018,China Open,Hard,Goerges J.,Tsurenko L.,10.0,27.0,1.53,2.37
2018-01-10,2018,China Open,Hard,Vekic D.,Jabeur O.,38.0,116.0,1.44,2.62
2018-01-10,2018,China Open,Hard,Suarez Navarro C.,Putintseva Y.,23.0,47.0,1.5,2.5
2018-01-10,2018,China Open,Hard,Sevastova A.,Keys M.,20.0,18.0,2.25,1.57
2018-01-11,2018,WTA Elite Trophy,Hard,Goerges J.,Mertens E.,14.0,13.0,1.72,2.0
2018-01-11,2018,WTA Elite Trophy,Hard,Sevastova A.,Zhang S.,11.0,36.0,1.57,2.25
2018-01-11,2018,WTA Elite Trophy,Hard,Barty A.,Garcia C.,19.0,18.0,2.0,1.72
2018-02-01,2018,Shenzhen Open,Hard,Bogdan A.,Giorgi C.,105.0,80.0,2.2,1.61
2018-02-01,2018,Brisbane International,Hard,Krunic A.,Muguruza G.,53.0,2.0,3.5,1.28
2018-02-01,2018,Brisbane International,Hard,Cornet A.,Lucic-Baroni M.,38.0,32.0,1.53,2.37
2018-02-01,2018,Brisbane International,Hard,Sevastova A.,Cirstea S.,16.0,37.0,1.4,2.75
2018-02-01,2018,Brisbane International,Hard,Konta J.,Tomljanovic A.,9.0,118.0,1.36,3.0
2018-02-01,2018,ASB Classic,Hard,Cepede Royg V.,Arruabarrena L.,78.0,86.0,2.1,1.66
2018-02-01,2018,ASB Classic,Hard,Bonaventure Y.,Putintseva Y.,183.0,50.0,1.9,1.8
2018-02-01,2018,ASB Classic,Hard,Strycova B.,Errani S.,23.0,132.0,1.3,3.4
2018-02-01,2018,ASB Classic,Hard,Kuzmova V.,Lewis J.,138.0,1051.0,1.04,11.0
2018-02-01,2018,Shenzhen Open,Hard,Pliskova Kr.,Ostapenko J.,61.0,7.0,3.0,1.36
2018-02-01,2018,Shenzhen Open,Hard,Babos T.,Linette M.,55.0,72.0,1.53,2.37
2018-02-01,2018,ASB Classic,Hard,Hsieh S.W.,Bonaventure Y.,103.0,183.0,1.72,2.0
2018-02-01,2018,Shenzhen Open,Hard,Diyas Z.,Zhang S.,66.0,35.0,2.75,1.4
2018-02-01,2018,ASB Classic,Hard,Townsend T.,Mchale C.,95.0,64.0,1.9,1.8
2018-02-01,2018,ASB Classic,Hard,Hercog P.,Van Uytvanck A.,100.0,77.0,2.25,1.57
2018-02-01,2018,ASB Classic,Hard,Radwanska A.,Haddad Maia B.,28.0,71.0,1.3,3.4
2018-02-01,2018,ASB Classic,Hard,Wozniacki C.,Brengle M.,3.0,85.0,1.1,7.0
2018-02-01,2018,ASB Classic,Hard,Strycova B.,Larsson J.,23.0,82.0,1.36,3.0
2018-02-01,2018,ASB Classic,Hard,Larsson J.,Nara K.,82.0,101.0,1.72,2.0
2018-02-01,2018,Shenzhen Open,Hard,Sharapova M.,Riske A.,59.0,70.0,1.14,5.0
2018-02-01,2018,Shenzhen Open,Hard,Sabalenka A.,Kovinic D.,73.0,123.0,1.33,3.25
2018-02-02,2018,Taiwan Open,Hard,Babos T.,Linette M.,45.0,60.0,1.44,2.75
2018-02-02,2018,Taiwan Open,Hard,Wang Yaf.,Bouchard E.,152.0,121.0,2.1,1.72
2018-02-02,2018,Ladies Trophy,Hard,Goerges J.,Rybakina E.,12.0,450.0,1.16,5.0
2018-02-02,2018,Taiwan Open,Hard,Kozlova K.,Putintseva Y.,85.0,51.0,1.72,2.1
2018-02-02,2018,Ladies Trophy,Hard,Kvitova P.,Ostapenko J.,29.0,6.0,1.53,2.5
2018-02-02,2018,Ladies Trophy,Hard,Mladenovic K.,Siniakova K.,10.0,52.0,2.2,1.66
2018-02-02,2018,Taiwan Open,Hard,Lisicki S.,Niculescu M.,246.0,99.0,2.75,1.44
2018-02-02,2018,Ladies Trophy,Hard,Kasatkina D.,Wozniacki C.,23.0,1.0,3.5,1.3
2018-02-04,2018,Monterrey Open,Hard,Bogdan A.,Rodriguez V.,90.0,296.0,1.1,7.0
2018-02-04,2018,Monterrey Open,Hard,Riske A.,Rodina E.,89.0,113.0,1.25,3.75
2018-02-04,2018,Monterrey Open,Hard,Vickery S.,Falconi I.,91.0,161.0,1.3,3.4
2018-02-04,2018,Monterrey Open,Hard,Tomljanovic A.,Schmiedlova A.,96.0,134.0,1.36,3.0
2018-02-08,2018,Citi Open,Hard,Zheng S.,Bonaventure Y.,85.0,130.0,1.44,2.62
2018-02-08,2018,Mubadala Silicon Valley Classic,Hard,Azarenka V.,Blinkova A.,108.0,101.0,1.22,4.0
2018-02-08,2018,Mubadala Silicon Valley Classic,Hard,Buzarnescu M.,Anisimova A.,24.0,198.0,1.72,2.0
2018-02-08,2018,Mubadala Silicon Valley Classic,Hard,Sakkari M.,Babos T.,49.0,38.0,1.66,2.1
2018-02-08,2018,Mubadala Silicon Valley Classic,Hard,Tomljanovic A.,Frech M.,65.0,121.0,,
2018-02-08,2018,Citi Open,Hard,Linette M.,Rogowska O.,62.0,159.0,1.25,3.75
